0.32864,5.02312,2.67588,8.0,0.08
5.02312,9.7176,7.37036,9.0,0.09
9.7176,14.41208,12.06484,17.0,0.17
14.41208,19.106559999999998,16.75932,16.0,0.16
19.106559999999998,23.801039999999997,21.453799999999998,25.0,0.25000000000000006
23.801039999999997,28.49552,26.14828,15.0,0.15
28.49552,33.19,30.84276,10.0,0.09999999999999999
